
Symbol table '.symtab' contains 147 entries:
   Num:    Value          Size Type    Bind   Vis      Ndx Name
   115: 0000000000000000   200 FUNC    GLOBAL DEFAULT   28 EnableCommonDCMShuffle
   116: 0000000000000000   368 FUNC    GLOBAL DEFAULT   30 EnableDramcPhyDCMShuffle
   117: 0000000000000000    84 FUNC    GLOBAL DEFAULT   32 EnableDramcPhyDCM
   118: 0000000000000000    48 FUNC    GLOBAL DEFAULT   34 DramcShuTrackingDcmEnBySRAM
   119: 0000000000000000     4 FUNC    GLOBAL DEFAULT   36 DramcEnablePerBankRefresh
   120: 0000000000000000    16 FUNC    GLOBAL DEFAULT   37 DramcRefreshRateDeBounceEnable
   121: 0000000000000000    64 FUNC    GLOBAL DEFAULT   39 DramcModifiedRefreshMode
   122: 0000000000000000   144 FUNC    GLOBAL DEFAULT   41 DramcCKEDebounce
   123: 0000000000000000    20 FUNC    GLOBAL DEFAULT   43 S0_DCMOffWA
   124: 0000000000000000   156 FUNC    GLOBAL DEFAULT   45 DramcHWGatingDebugOnOff
   125: 0000000000000000   124 FUNC    GLOBAL DEFAULT   47 DramcRunTimeConfig
   126: 0000000000000000     0 NOTYPE  GLOBAL DEFAULT  UND vAutoRefreshSwitch
   127: 0000000000000000   692 FUNC    GLOBAL DEFAULT   49 RODTSettings
   128: 0000000000000000     0 NOTYPE  GLOBAL DEFAULT  UND u1GetRank
   129: 0000000000000000   180 FUNC    GLOBAL DEFAULT   51 DQSSTBSettings
   130: 0000000000000000    24 FUNC    GLOBAL DEFAULT   53 SetMck8xLowPwrOption
   131: 0000000000000000   464 FUNC    GLOBAL DEFAULT   55 PC3_UpdateInitialSettings
   132: 0000000000000000   412 FUNC    GLOBAL DEFAULT   57 PC4_UpdateInitialSettings
   133: 0000000000000000  1212 FUNC    GLOBAL DEFAULT   60 APHY_RG_Check
   134: 0000000000000000   868 FUNC    GLOBAL DEFAULT   63 APHY_RG_Setting_Before_K
   135: 0000000000000000     0 NOTYPE  GLOBAL DEFAULT  UND pkg_type
   136: 0000000000000000     0 NOTYPE  GLOBAL DEFAULT  UND ddr_type
   137: 0000000000000000   180 FUNC    GLOBAL DEFAULT   65 SA_InitialSettings1
   138: 0000000000000000     0 NOTYPE  GLOBAL DEFAULT  UND vResetDelayChainBeforeCalibration
   139: 0000000000000000     0 NOTYPE  GLOBAL DEFAULT  UND GetVcoreDelayCellTime
   140: 0000000000000000     0 NOTYPE  GLOBAL DEFAULT  UND Dramc8PhaseCal
   141: 0000000000000000   240 FUNC    GLOBAL DEFAULT   67 DFSInitForCalibration
   142: 0000000000000000     0 NOTYPE  GLOBAL DEFAULT  UND SetClkFreeRun
   143: 0000000000000000     0 NOTYPE  GLOBAL DEFAULT  UND PC4_DRAM_INIT
   144: 0000000000000000     0 NOTYPE  GLOBAL DEFAULT  UND PC3_DRAM_INIT
   145: 0000000000000000     0 NOTYPE  GLOBAL DEFAULT  UND DIG_HW_NONSHUF_SWITCH
   146: 0000000000000000     1 OBJECT  GLOBAL DEFAULT   69 u1PrintModeRegWrite
